Sample Point Name,sampleDate,dailyStage (m),dailyVolume (ML/day),qualityCode,Comments
LK5DS_537km,29/04/2016 09:00:07,13.243,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,30/04/2016 09:00:07,13.255,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,01/05/2016 09:00:07,13.277,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,02/05/2016 09:00:07,13.300,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,03/05/2016 09:00:07,13.301,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,04/05/2016 09:00:07,13.275,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,05/05/2016 09:00:07,13.281,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,06/05/2016 09:00:07,13.281,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,07/05/2016 09:00:07,13.279,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,08/05/2016 09:00:07,13.276,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,09/05/2016 09:00:07,13.273,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,10/05/2016 09:00:07,13.259,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,11/05/2016 09:00:07,13.267,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,12/05/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,13/05/2016 09:00:07,13.267,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,14/05/2016 09:00:07,13.268,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,15/05/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,16/05/2016 09:00:07,13.263,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,17/05/2016 09:00:07,13.264,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,18/05/2016 09:00:07,13.264,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,19/05/2016 09:00:07,13.264,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,20/05/2016 09:00:07,13.262,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,21/05/2016 09:00:07,13.267,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,22/05/2016 09:00:07,13.268,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,23/05/2016 09:00:07,13.261,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,24/05/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,25/05/2016 09:00:07,13.268,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,26/05/2016 09:00:07,13.284,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,27/05/2016 09:00:07,13.299,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,28/05/2016 09:00:07,13.302,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,29/05/2016 09:00:07,13.305,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,30/05/2016 09:00:07,13.299,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,31/05/2016 09:00:07,13.292,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,01/06/2016 09:00:07,13.286,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,02/06/2016 09:00:07,13.287,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,03/06/2016 09:00:07,13.289,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,04/06/2016 09:00:07,13.287,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,05/06/2016 09:00:07,13.285,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,06/06/2016 09:00:07,13.284,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,07/06/2016 09:00:07,13.284,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,08/06/2016 09:00:07,13.287,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,09/06/2016 09:00:07,13.286,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,10/06/2016 09:00:07,13.281,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,11/06/2016 09:00:07,13.279,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,12/06/2016 09:00:07,13.275,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,13/06/2016 09:00:07,13.273,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,14/06/2016 09:00:07,13.272,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,15/06/2016 09:00:07,13.272,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,16/06/2016 09:00:07,13.273,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,17/06/2016 09:00:07,13.272,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,18/06/2016 09:00:07,13.273,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,19/06/2016 09:00:07,13.276,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,20/06/2016 09:00:07,13.274,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,21/06/2016 09:00:07,13.275,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,22/06/2016 09:00:07,13.275,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,23/06/2016 09:00:07,13.270,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,24/06/2016 09:00:07,13.281,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,25/06/2016 09:00:07,13.274,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,26/06/2016 09:00:07,13.269,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,27/06/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,28/06/2016 09:00:07,13.264,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,29/06/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_537km,30/06/2016 09:00:07,13.265,0,5,No discharge at this sample point (2 Fair)
LK5DS_526km,01/07/2015 09:00:08,13.235,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/07/2015 09:00:08,13.249,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/07/2015 09:00:08,13.250,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/07/2015 09:00:08,13.228,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/07/2015 09:00:08,13.215,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/07/2015 09:00:08,13.212,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/07/2015 09:00:08,13.214,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/07/2015 09:00:08,13.231,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,09/07/2015 09:00:08,13.248,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,10/07/2015 09:00:08,13.263,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,11/07/2015 09:00:08,13.265,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,12/07/2015 09:00:08,13.259,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,13/07/2015 09:00:08,13.266,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,14/07/2015 09:00:08,13.272,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,15/07/2015 09:00:08,13.276,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,16/07/2015 09:00:08,13.272,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,17/07/2015 09:00:08,13.256,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,18/07/2015 09:00:08,13.240,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,19/07/2015 09:00:08,13.237,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,20/07/2015 09:00:08,13.231,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,21/07/2015 09:00:08,13.233,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,22/07/2015 09:00:08,13.242,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,23/07/2015 09:00:08,13.240,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,24/07/2015 09:00:08,13.247,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,25/07/2015 09:00:08,13.237,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,26/07/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,27/07/2015 09:00:08,13.224,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,28/07/2015 09:00:08,13.225,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,29/07/2015 09:00:08,13.225,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,30/07/2015 09:00:08,13.224,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,31/07/2015 09:00:08,13.212,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,01/08/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/08/2015 09:00:08,13.228,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/08/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/08/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/08/2015 09:00:08,13.219,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/08/2015 09:00:08,13.212,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/08/2015 09:00:08,13.215,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/08/2015 09:00:08,13.219,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,09/08/2015 09:00:08,13.223,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,10/08/2015 09:00:08,13.219,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,11/08/2015 09:00:08,13.210,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,12/08/2015 09:00:08,13.209,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,13/08/2015 09:00:08,13.202,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,14/08/2015 09:00:08,13.208,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,15/08/2015 09:00:08,13.215,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,16/08/2015 09:00:08,13.221,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,17/08/2015 09:00:08,13.225,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,18/08/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,19/08/2015 09:00:08,13.231,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,20/08/2015 09:00:08,13.224,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,21/08/2015 09:00:08,13.214,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,22/08/2015 09:00:08,13.196,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,23/08/2015 09:00:08,13.187,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,24/08/2015 09:00:08,13.180,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,25/08/2015 09:00:08,13.179,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,26/08/2015 09:00:08,13.192,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,27/08/2015 09:00:08,13.198,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,28/08/2015 09:00:08,13.198,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,29/08/2015 09:00:08,13.203,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,30/08/2015 09:00:08,13.205,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,31/08/2015 09:00:08,13.211,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,01/09/2015 09:00:08,13.218,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/09/2015 09:00:08,13.220,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/09/2015 09:00:08,13.232,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/09/2015 09:00:08,13.240,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/09/2015 09:00:08,13.244,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/09/2015 09:00:08,13.244,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/09/2015 09:00:08,13.237,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/09/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,09/09/2015 09:00:08,13.233,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,10/09/2015 09:00:08,13.228,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,11/09/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,12/09/2015 09:00:08,13.213,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,13/09/2015 09:00:08,13.201,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,14/09/2015 09:00:08,13.197,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,15/09/2015 09:00:08,13.197,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,16/09/2015 09:00:08,13.212,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,17/09/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,18/09/2015 09:00:08,13.217,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,19/09/2015 09:00:08,13.212,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,20/09/2015 09:00:08,13.203,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,21/09/2015 09:00:08,13.209,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,22/09/2015 09:00:08,13.214,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,23/09/2015 09:00:08,13.219,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,24/09/2015 09:00:08,13.211,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,25/09/2015 09:00:08,13.219,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,26/09/2015 09:00:08,13.228,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,27/09/2015 09:00:08,13.231,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,28/09/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,29/09/2015 09:00:08,13.234,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,30/09/2015 09:00:08,13.226,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,01/10/2015 09:00:08,13.217,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/10/2015 09:00:08,13.213,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/10/2015 09:00:08,13.221,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/10/2015 09:00:08,13.229,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/10/2015 09:00:08,13.234,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/10/2015 09:00:08,13.240,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/10/2015 09:00:08,13.229,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/10/2015 09:00:08,13.247,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,09/10/2015 09:00:08,13.256,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,10/10/2015 09:00:08,13.249,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,11/10/2015 09:00:08,13.235,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,12/10/2015 09:00:08,13.230,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,13/10/2015 09:00:08,13.230,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,14/10/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,15/10/2015 09:00:08,13.239,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,16/10/2015 09:00:08,13.232,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,17/10/2015 09:00:08,13.233,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,18/10/2015 09:00:08,13.237,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,19/10/2015 09:00:08,13.239,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,20/10/2015 09:00:08,13.234,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,21/10/2015 09:00:08,13.234,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,22/10/2015 09:00:08,13.229,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,23/10/2015 09:00:08,13.224,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,24/10/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,25/10/2015 09:00:08,13.230,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,26/10/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,27/10/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,28/10/2015 09:00:08,13.238,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,29/10/2015 09:00:08,13.242,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,30/10/2015 09:00:08,13.256,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,31/10/2015 09:00:08,13.248,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,01/11/2015 09:00:08,13.244,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/11/2015 09:00:08,13.239,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/11/2015 09:00:08,13.238,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/11/2015 09:00:08,13.249,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/11/2015 09:00:08,13.258,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/11/2015 09:00:08,13.266,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/11/2015 09:00:08,13.261,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/11/2015 09:00:08,13.238,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,09/11/2015 09:00:08,13.213,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,10/11/2015 09:00:08,13.202,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,11/11/2015 09:00:08,13.206,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,12/11/2015 09:00:08,13.217,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,13/11/2015 09:00:08,13.223,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,14/11/2015 09:00:08,13.225,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,15/11/2015 09:00:08,13.223,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,16/11/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,17/11/2015 09:00:08,13.229,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,18/11/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,19/11/2015 09:00:08,13.236,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,20/11/2015 09:00:08,13.234,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,21/11/2015 09:00:08,13.229,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,22/11/2015 09:00:08,13.223,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,23/11/2015 09:00:08,13.210,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,24/11/2015 09:00:08,13.214,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,25/11/2015 09:00:08,13.227,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,26/11/2015 09:00:08,13.221,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,27/11/2015 09:00:08,13.222,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,28/11/2015 09:00:08,13.223,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,29/11/2015 09:00:08,13.216,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,30/11/2015 09:00:08,13.218,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,01/12/2015 09:00:08,13.218,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,02/12/2015 09:00:08,13.214,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,03/12/2015 09:00:08,13.231,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,04/12/2015 09:00:08,13.242,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,05/12/2015 09:00:08,13.249,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,06/12/2015 09:00:08,13.248,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,07/12/2015 09:00:08,13.238,0,5,No discharge at this sample point (1 Good)
LK5DS_526km,08/12/2015 09:00:08,13.230,0,5,No discharge at this sample point (1 Good)
